GameId	Sources	Show Name	PlayerID (this should reflect turn order)	Commander	Partner Commander	Link to Deck	AVG CMC of Deck	Total Cost of Deck in paper 	Land Count in deck)	Deck Type	Sol Ring / Mana Crypt by Turn 3	1 accelerant or Both?	Mana producing Lands at end of the Game	Cards Remaining in Deck	Eliminated by Which Player	Player Eliminated How	Player Won?	Color Identity of Commander
3046	Commander Clash 9/9/17	Commander Clash	1	Bruse Tarl Boorish Herder	Kydele Chosen of Kruphix	http://tappedout.net/mtg-decks/bruse-kydele-commander-clash-9917/?cb=1536555475	3.44	271	37	Aggro	No Early ManaC/Sol Ring	0	5	0	2	Combo	No	WURG
3046	Commander Clash 9/9/17	Commander Clash	2	Oona Queen of the Fae	N/A	http://tappedout.net/mtg-decks/oona-queen-of-the-fae-commander-clash-9917/?cb=1536555313	3.33	488	36	Combo	No Early ManaC/Sol Ring	0	5	85	0		Yes	UB
3046	Commander Clash 9/9/17	Commander Clash	3	Selvala Explorer Returned	N/A	http://tappedout.net/mtg-decks/selvala-explorer-returned-commander-clash-99/?cb=1536555396	4.06	178	37	Mid-Range	No Early ManaC/Sol Ring	0	6	0	2	Combo	No	WG
3046	Commander Clash 9/9/17	Commander Clash	4	Queen Marchesa	N/A	http://tappedout.net/mtg-decks/queen-marchesa-commander-clash-9917/?cb=1536555252	4.23	304	38	Control	No Early ManaC/Sol Ring	0	5	0	2	Combo	No	WBR
3047	Commander Clash 9/9/17	Commander Clash	2	Bruse Tarl Boorish Herder	Kydele Chosen of Kruphix	http://tappedout.net/mtg-decks/bruse-kydele-commander-clash-9917/?cb=1536555475	3.44	271	37	Aggro	No Early ManaC/Sol Ring	0	18	32	1	Combat Damage	No	WURG
3047	Commander Clash 9/9/17	Commander Clash	1	Queen Marchesa	N/A	http://tappedout.net/mtg-decks/queen-marchesa-commander-clash-9917/?cb=1536555252	4.23	304	38	Control	No Early ManaC/Sol Ring	0	18	37	0		Yes	WBR
3047	Commander Clash 9/9/17	Commander Clash	3	Selvala Explorer Returned	N/A	http://tappedout.net/mtg-decks/selvala-explorer-returned-commander-clash-99/?cb=1536555396	4.06	178	37	Mid-Range	No Early ManaC/Sol Ring	0	12	35	1	Non-Combat non-combo	No	WG
3047	Commander Clash 9/9/17	Commander Clash	4	Oona Queen of the Fae	N/A	http://tappedout.net/mtg-decks/oona-queen-of-the-fae-commander-clash-9917/?cb=1536555313	3.33	488	36	Combo	No Early ManaC/Sol Ring	0	8	64	3	Combat Damage	No	UB
3048	Commander Clash 9/1/17	Commander Clash	1	Tetsuo Umezawa	N/A	http://tappedout.net/mtg-decks/tetsuo-umezawa-commander-clash-9117/?cb=1536556567	3.59	216	39	Control	No Early ManaC/Sol Ring	0	5	68	4	Combat Damage	No	UBR
3048	Commander Clash 9/1/17	Commander Clash	2	Sasaya Orochi Ascendant	N/A	http://tappedout.net/mtg-decks/sasaya-orochi-ascendant-commander-clash-9117/?cb=1536556626	3.23	345	39	Mid-Range	No Early ManaC/Sol Ring	0	24	50	1	Combat Damage	No	G
3048	Commander Clash 9/1/17	Commander Clash	3	Mazirek Kraul Death Priest	N/A	http://tappedout.net/mtg-decks/mazirek-krual-death-priest-commander-clash-91/?cb=1536556379	3.64	156	36	Aggro	No Early ManaC/Sol Ring	0	8	51	4	Combat Damage	No	BG
3048	Commander Clash 9/1/17	Commander Clash	4	Hazezon Tamar	N/A	http://tappedout.net/mtg-decks/hazezon-tamar-commander-clash-9117/?cb=1536556461	3.31	475	38	Aggro	No Early ManaC/Sol Ring	0	12	32	0		Yes	WRG
3049	Commander Clash 8/26/17	Commander Clash	1	Ishai Ojutai Dragonspeaker	Ikra Shidiqi the Usurper	http://tappedout.net/mtg-decks/ishai-ikra-commander-clash-82617/?cb=1536557535	3.42	396	38	Aggro	No Early ManaC/Sol Ring	0	16	31	0		Yes	WUBG
3049	Commander Clash 8/26/17	Commander Clash	2	Prime Speaker Zegana	N/A	http://tappedout.net/mtg-decks/prime-speaker-zegana-commander-clash-82617/?cb=1536557617	3.41	166	36	Control	No Early ManaC/Sol Ring	0	14	41	4	Combat Damage	No	UG
3049	Commander Clash 8/26/17	Commander Clash	3	Damia Sage of Stone	N/A	http://tappedout.net/mtg-decks/damia-sage-of-stone-commander-clash-82617/?cb=1536557679	3.76	160	37	Mid-Range	No Early ManaC/Sol Ring	0	13	26	1	Combat Damage	No	UBG
3049	Commander Clash 8/26/17	Commander Clash	4	Selvala Explorer Returned	N/A	http://tappedout.net/mtg-decks/selvala-explorer-returned-commander-clash-826/?cb=1536557461	3.65	278	38	Aggro	No Early ManaC/Sol Ring	0	20	28	1	Combat Damage	No	WG
3050	Commander Clash 8/19/17	Commander Clash	1	Sydri Galvanic Genius	N/A	N/A	0	0	0	Combo	No Early ManaC/Sol Ring	0	13	59	2	Combat Damage	No	WUB
3050	Commander Clash 8/19/17	Commander Clash	2	Surrak Dragonclaw	N/A	N/A	0	0	0	Aggro	No Early ManaC/Sol Ring	0	16	50	0		Yes	URG
3050	Commander Clash 8/19/17	Commander Clash	3	Omnath Locus of Rage	N/A	N/A	0	0	0	Mid-Range	No Early ManaC/Sol Ring	0	11	73	2	Combat Damage	No	RG
3050	Commander Clash 8/19/17	Commander Clash	4	Kynaios and Tiro of Meletis	N/A	N/A	0	0	0	Control	No Early ManaC/Sol Ring	0	9	71	2	Combat Damage	No	WURG
3051	Commander Clash 8/12/17	Commander Clash	1	Bruse Tarl Boorish Herder	Ikra Shidiqi the Usurper	http://tappedout.net/mtg-decks/bruse-ikra-commander-clash-81217/?cb=1536614329	4.29	399	37	Mid-Range	No Early ManaC/Sol Ring	0	22	58	3	Combat Damage	No	WBRG
3051	Commander Clash 8/12/17	Commander Clash	4	Thrasios Triton Hero	Ravos Soultender	http://tappedout.net/mtg-decks/thrasiosravos-commander-clash-81217/?cb=1536614493	4.07	162	39	Combo	No Early ManaC/Sol Ring	0	15	40	3	Combat Damage	No	WUBG
3051	Commander Clash 8/12/17	Commander Clash	2	Karona False God	N/A	N/A	0	0	0	Unkown	No Early ManaC/Sol Ring	0	8	73	3	Combat Damage	No	WUBRG
3051	Commander Clash 8/12/17	Commander Clash	3	Hapatra Vizier of Poisons	N/A	http://tappedout.net/mtg-decks/hapatra-vizier-of-poisons-commander-clash-812/?cb=1536614416	3.62	211	37	Aggro	No Early ManaC/Sol Ring	0	14	59	0		Yes	BG
3052	Commander Clash 8/5/17	Commander Clash	1	Rashmi Eternities Crafter	N/A	http://tappedout.net/mtg-decks/rashmi-eternities-crafter-commander-clash-851/?cb=1536614729	4.41	67	37	Control	No Early ManaC/Sol Ring	0	22	31	0		Yes	UG
3052	Commander Clash 8/5/17	Commander Clash	2	General Tazri	N/A	http://tappedout.net/mtg-decks/general-tazri-commander-clash-8517/?cb=1536614757	4.06	63	37	Mid-Range	No Early ManaC/Sol Ring	0	15	46	1	Non-Combat non-combo	No	WUBRG
3052	Commander Clash 8/5/17	Commander Clash	3	Kalitas Traitor of Ghet	N/A	http://tappedout.net/mtg-decks/kalitas-traitor-of-ghet-commander-clash-8517/?cb=1536614605	3.3	85	36	Mid-Range	No Early ManaC/Sol Ring	0	8	70	1	Non-Combat non-combo	No	B
3052	Commander Clash 8/5/17	Commander Clash	4	Depala Pilot Exemplar	N/A	http://tappedout.net/mtg-decks/depala-pilot-exemplar-commander-clash-8517/?cb=1536614770	3.62	61	37	Aggro	No Early ManaC/Sol Ring	0	10	71	1	Non-Combat non-combo	No	WR
3053	Commander Clash 7/28/17	Commander Clash	1	Volrath the Fallen	N/A	http://tappedout.net/mtg-decks/volrath-commander-clash-72817/?cb=1536615035	4.33	365	39	Voltron	Early ManaC/Sol Ring	1	7	58	1	Non-Combat non-combo	No	B
3053	Commander Clash 7/28/17	Commander Clash	2	Lord of Tresserhorn	N/A	http://tappedout.net/mtg-decks/lord-of-tresserhorn-commander-clash-72817/?cb=1536615024	3.36	169	39	Aggro	Early ManaC/Sol Ring	1	8	77	3	Combat Damage	No	UBR
3053	Commander Clash 7/28/17	Commander Clash	3	Hanna Ship's Navigator	N/A	http://tappedout.net/mtg-decks/hanna-commander-clash-72817/?cb=1536615030	4.23	271	38	Control	No Early ManaC/Sol Ring	0	9	77	0		Yes	WU
3053	Commander Clash 7/28/17	Commander Clash	4	Kamahl Fist of Krosa	N/A	http://tappedout.net/mtg-decks/kamahl-commander-clash-72817/?cb=1536615027	3.18	360	34	Control	No Early ManaC/Sol Ring	0	2	81	2	Non-Combat non-combo	No	G
3054	Commander Clash 7/21/17	Commander Clash	1	Unesh Criosphinx Sovereign	N/A	http://tappedout.net/mtg-decks/unesh-commander-clash-72117/	4.03	189	37	Control	Early ManaC/Sol Ring	1	6	75	2	Non-Combat non-combo	No	U
3054	Commander Clash 7/21/17	Commander Clash	2	Neheb the Eternal	N/A	http://tappedout.net/mtg-decks/neheb-commander-clash-72117/?cb=1536615254	3.77	438	38	Aggro	Early ManaC/Sol Ring	1	5	83	3	Non-Combat non-combo	No	R
3054	Commander Clash 7/21/17	Commander Clash	3	Razaketh the Foulblooded	N/A	http://tappedout.net/mtg-decks/razaketh-commander-clash-72117/?cb=1536615213	4.03	335	38	Mid-Range	Early ManaC/Sol Ring	1	9	69	0		Yes	B
3054	Commander Clash 7/21/17	Commander Clash	4	Djeru With Eyes Open	N/A	http://tappedout.net/mtg-decks/djeru-commander-clash-72117/?cb=1536615238	4.51	275	37	Mid-Range	No Early ManaC/Sol Ring	0	5	89	3	Non-Combat non-combo	No	W
3055	Commander Clash 7/15/17	Commander Clash	1	The Locust God	N/A	http://tappedout.net/mtg-decks/the-locust-god-commander-clash-71517/?cb=1536615814	3.57	222	38	Control	No Early ManaC/Sol Ring	0	6	80	2	Combo	No	UR
3055	Commander Clash 7/15/17	Commander Clash	2	Nicol Bolas	N/A	http://tappedout.net/mtg-decks/nicol-bolas-commander-clash-71517/?cb=1536615851	4.13	209	39	Mid-Range	Early ManaC/Sol Ring	1	8	60	0		Yes	UBR
3055	Commander Clash 7/15/17	Commander Clash	3	The Scarab God	N/A	http://tappedout.net/mtg-decks/the-scarab-god-commander-clash-71517/?cb=1536615880	3.56	344	38	Mid-Range	No Early ManaC/Sol Ring	0	5	86	2	Combo	No	UB
3055	Commander Clash 7/15/17	Commander Clash	4	The Scorpion God	N/A	http://tappedout.net/mtg-decks/the-scorpion-god-commander-clash-71517/?cb=1536615906	3.52	282	36	Mid-Range	No Early ManaC/Sol Ring	0	4	84	2	Combo	No	BR
3056	Commander Clash 7/15/17	Commander Clash	1	The Scarab God	N/A	http://tappedout.net/mtg-decks/the-scarab-god-commander-clash-71517/?cb=1536615880	3.56	344	38	Mid-Range	No Early ManaC/Sol Ring	0	5	55	4	Non-Combat non-combo	No	UB
3056	Commander Clash 7/15/17	Commander Clash	2	The Locust God	N/A	http://tappedout.net/mtg-decks/the-locust-god-commander-clash-71517/?cb=1536615814	3.57	222	38	Control	No Early ManaC/Sol Ring	0	7	1	4	Non-Combat non-combo	No	UR
3056	Commander Clash 7/15/17	Commander Clash	3	The Scorpion God	N/A	http://tappedout.net/mtg-decks/the-scorpion-god-commander-clash-71517/?cb=1536615906	3.52	282	36	Mid-Range	Early ManaC/Sol Ring	1	5	0	3		No	BR
3056	Commander Clash 7/15/17	Commander Clash	4	Nicol Bolas	N/A	http://tappedout.net/mtg-decks/nicol-bolas-commander-clash-71517/?cb=1536615851	4.13	209	39	Mid-Range	No Early ManaC/Sol Ring	0	9	3	0		Yes	UBR
3057	Commander Clash 7/8/17	Commander Clash	1	Glissa the Traitor	N/A	http://tappedout.net/mtg-decks/glissa-commander-clash-7817/?cb=1536616067	3.35	197	38	Mid-Range	No Early ManaC/Sol Ring	0	11	18	3	Combat Damage	No	BG
3057	Commander Clash 7/8/17	Commander Clash	2	Feldon of the Third Path	N/A	http://tappedout.net/mtg-decks/feldon-commander-clash-7817/?cb=1536616090	4.12	220	36	Mid-Range	No Early ManaC/Sol Ring	0	7	34	4	Combat Damage	No	R
3057	Commander Clash 7/8/17	Commander Clash	3	Thraximundar	N/A	http://tappedout.net/mtg-decks/thraximundar-commander-clash-7817/?cb=1536616113	4.61	289	38	Control	No Early ManaC/Sol Ring	0	7	43	4	Combat Damage	No	UBR
3057	Commander Clash 7/8/17	Commander Clash	4	Archangel Avacyn	N/A	http://tappedout.net/mtg-decks/archangel-avacyn-commander-clash-7817/?cb=1536616159	3.77	197	38	Mid-Range	No Early ManaC/Sol Ring	0	13	31	0		Yes	WR
3058	Commander Clash 6/30/17	Commander Clash	1	Phage the Untouchable	N/A	http://tappedout.net/mtg-decks/phage-commander-clash-63017/?cb=1536616279	3.95	464	38	Mid-Range	No Early ManaC/Sol Ring	0	7	45	0		Yes	B
3058	Commander Clash 6/30/17	Commander Clash	2	Jalira Master Polymorphist	N/A	http://tappedout.net/mtg-decks/jalira-commander-clash-63017/?cb=1536616302	3.8	87	38	Mid-Range	No Early ManaC/Sol Ring	0	8	24	4	Non-Combat non-combo	No	U
3058	Commander Clash 6/30/17	Commander Clash	3	Ambassador Laquatus	N/A	http://tappedout.net/mtg-decks/ambassador-laquatus-commander-clash-63017/?cb=1536616327	3.97	298	36	Control	No Early ManaC/Sol Ring	0	9	69	2	Combat Damage	No	U
3058	Commander Clash 6/30/17	Commander Clash	4	Squee Goblin Nabob	N/A	http://tappedout.net/mtg-decks/squee-commander-clash-63017/?cb=1536616350	3.53	217	36	Aggro	No Early ManaC/Sol Ring	0	10	40	1	Combat Damage	No	R
3059	Commander Clash 6/24/17	Commander Clash	2	Daxos the Returned	N/A	http://tappedout.net/mtg-decks/daxos-the-returned-commander-clash-62417/?cb=1536616576	3.25	251	35	Control	No Early ManaC/Sol Ring	0	7	68	1	Non-Combat non-combo	No	WB
3059	Commander Clash 6/24/17	Commander Clash	3	Blind Seer	N/A	http://tappedout.net/mtg-decks/blind-seer-commander-clash-62417/?cb=1536616599	3.21	483	38	Control	No Early ManaC/Sol Ring	0	9	45	1	Combat Damage	No	U
3059	Commander Clash 6/24/17	Commander Clash	4	Roon of the Hidden Realm	N/A	http://tappedout.net/mtg-decks/roon-commander-clash-62417/?cb=1536616662	4	196	38	Control	No Early ManaC/Sol Ring	0	18	27	1	Combat Damage	No	WUG
3059	Commander Clash 6/24/17	Commander Clash	1	Silas Renn Seeker Adept	Tana the Bloodsower	http://tappedout.net/mtg-decks/silastana-commander-clash-62417/?cb=1536616548	3.44	243	37	Mid-Range	No Early ManaC/Sol Ring	0	12	66	0		Yes	UBRG
3060	Commander Clash 6/17/17	Commander Clash	1	Rubinia Soulsinger	N/A	http://tappedout.net/mtg-decks/rubinia-commander-clash-61717/?cb=1536626892	3.62	237	36	Control	No Early ManaC/Sol Ring	0	13	27	3	Combat Damage	No	WUG
3060	Commander Clash 6/17/17	Commander Clash	2	Karona False God	N/A	http://tappedout.net/mtg-decks/karona-commander-clash-61717/?cb=1536626917	4.26	276	38	Mid-Range	No Early ManaC/Sol Ring	0	11	0	4	Mill	No	WUBRG
3060	Commander Clash 6/17/17	Commander Clash	3	Atogatog	N/A	http://tappedout.net/mtg-decks/atogatog-commander-clash-61717/?cb=1536626938	3.67	279	37	Combo	No Early ManaC/Sol Ring	0	17	41	0		Yes	WUBRG
3060	Commander Clash 6/17/17	Commander Clash	4	Anax and Cymede	N/A	http://tappedout.net/mtg-decks/anax-and-cymede-commander-clash-61717/?cb=1536626967	2.77	114	36	Aggro	No Early ManaC/Sol Ring	0	12	23	3	Combat Damage	No	WR
3061	Commander Clash 6/9/17	Commander Clash	1	Meren of Clan Nel Toth	N/A	http://tappedout.net/mtg-decks/meren-of-clan-nel-toth-commander-clash-6917/?cb=1536627099	4	84	38	Combo	No Early ManaC/Sol Ring	0	13	40	0		Yes	BG
3061	Commander Clash 6/9/17	Commander Clash	2	Jeleva Nephalia's Scourge	N/A	http://tappedout.net/mtg-decks/jeleva-commander-clash-6917/?cb=1536627122	3.82	73	40	Combo	No Early ManaC/Sol Ring	0	9	50	1	Non-Combat non-combo	No	UBR
3061	Commander Clash 6/9/17	Commander Clash	4	Kaalia of the Vast	N/A	http://tappedout.net/mtg-decks/kaalia-commander-clash-6917/?cb=1536627172	4.15	77	38	Mid-Range	No Early ManaC/Sol Ring	0	8	49	1	Non-Combat non-combo	No	WBR
3061	Commander Clash 6/9/17	Commander Clash	3	Freyalise Llanowar's Fury	N/A	http://tappedout.net/mtg-decks/freyalise-commander-clash-6917/?cb=1536627144	3.78	100	37	Aggro	No Early ManaC/Sol Ring	0	10	50	1	Non-Combat non-combo	No	G
3062	Commander Clash 6/9/17	Commander Clash	1	Jeleva Nephalia's Scourge	N/A	http://tappedout.net/mtg-decks/jeleva-commander-clash-6917/?cb=1536627122	3.82	73	40	Combo	No Early ManaC/Sol Ring	0	11	32	4	Combat Damage	No	UBR
3062	Commander Clash 6/9/17	Commander Clash	2	Kaalia of the Vast	N/A	http://tappedout.net/mtg-decks/kaalia-commander-clash-6917/?cb=1536627172	4.15	77	38	Mid-Range	No Early ManaC/Sol Ring	0	11	36	4	Combat Damage	No	WBR
3062	Commander Clash 6/9/17	Commander Clash	3	Meren of Clan Nel Toth	N/A	http://tappedout.net/mtg-decks/meren-of-clan-nel-toth-commander-clash-6917/?cb=1536627099	4	84	38	Combo	No Early ManaC/Sol Ring	0	12	19	4	Combat Damage	No	BG
3062	Commander Clash 6/9/17	Commander Clash	4	Freyalise Llanowar's Fury	N/A	http://tappedout.net/mtg-decks/freyalise-commander-clash-6917/?cb=1536627144	3.78	100	37	Aggro	No Early ManaC/Sol Ring	0	14	10	0		Yes	G
3063	Commander Clash 6/3/17	Commander Clash	1	Oloro Ageless Ascetic	N/A	http://tappedout.net/mtg-decks/oloro-commander-clash-9317/?cb=1536627327	3.34	190	39	Control	No Early ManaC/Sol Ring	0	10	65	2	Combat Damage	No	WUB
3063	Commander Clash 6/3/17	Commander Clash	2	Horde of Notions	N/A	http://tappedout.net/mtg-decks/horde-of-notions-commander-clash-6317/?cb=1536627351	4.28	190	32	Unkown	No Early ManaC/Sol Ring	0	10	21	0		Yes	WUBRG
3063	Commander Clash 6/3/17	Commander Clash	3	Thromok the Insatiable	N/A	http://tappedout.net/mtg-decks/thromok-commander-clash-6317/?cb=1536627376	3.86	210	37	Mid-Range	No Early ManaC/Sol Ring	0	11	72	2	Combat Damage	No	RG
3063	Commander Clash 6/3/17	Commander Clash	4	Hakim Loreweaver	N/A	http://tappedout.net/mtg-decks/hakim-commander-clash-6317/?cb=1536627405	3.52	288	38	Voltron	No Early ManaC/Sol Ring	0	11	71	2	Combat Damage	No	U
3064	Commander Clash 5/26/17	Commander Clash	1	Kurkesh Onakke Ancient	N/A	http://tappedout.net/mtg-decks/kurkesh-commander-clash-52617/?cb=1536628007	3.63	242	37	Combo	No Early ManaC/Sol Ring	0	11	63	3	Non-Combat non-combo	No	R
3064	Commander Clash 5/26/17	Commander Clash	2	Kazuul Tyrant of the Cliffs	N/A	http://tappedout.net/mtg-decks/kazuul-commander-clash-52617/?cb=1536627870	4.18	201	40	Control	No Early ManaC/Sol Ring	0	7	83	3	Non-Combat non-combo	No	R
3064	Commander Clash 5/26/17	Commander Clash	3	King Macar the Gold-Cursed	N/A	http://tappedout.net/mtg-decks/king-macar-commander-clash-52617/?cb=1536627895	3.67	192	40	Mid-Range	No Early ManaC/Sol Ring	0	9	74	0		Yes	B
3064	Commander Clash 5/26/17	Commander Clash	4	Karametra God of Harvests	N/A	http://tappedout.net/mtg-decks/karametra-commander-clash-52617/?cb=1536627923	4.21	362	37	Mid-Range	No Early ManaC/Sol Ring	0	9	74	3	Combat Damage	No	WG
3065	Commander Clash 5/19/17	Commander Clash	1	Hazezon Tamar	N/A	http://tappedout.net/mtg-decks/hazezon-tamar-commander-clash-51917/?cb=1536628133	3.89	29	36	Mid-Range	No Early ManaC/Sol Ring	0	8	82	3	Commander Damage	No	WRG
3065	Commander Clash 5/19/17	Commander Clash	2	Brago King Eternal	N/A	http://tappedout.net/mtg-decks/brago-commander-clash-51917/?cb=1536628206	3.89	29	36	Control	No Early ManaC/Sol Ring	0	6	84	3	Commander Damage	No	WU
3065	Commander Clash 5/19/17	Commander Clash	3	Shu Yun the Silent Tempest	N/A	http://tappedout.net/mtg-decks/shu-yun-commander-clash-51917/?cb=1536628237	2.79	39	38	Voltron	No Early ManaC/Sol Ring	0	9	69	0		Yes	WUR
3065	Commander Clash 5/19/17	Commander Clash	4	Isperia the Inscrutable	N/A	http://tappedout.net/mtg-decks/isperia-the-inscrutable-commander-clash-51917/?cb=1536628267	4.56	36	38	Control	No Early ManaC/Sol Ring	0	4	85	3	Commander Damage	No	WU
3066	Commander Clash 5/12/17	Commander Clash	1	Temmet Vizier of Naktamun	N/A	http://tappedout.net/mtg-decks/temmet-commander-clash-51217/?cb=1536628447	4	174	37	Aggro	No Early ManaC/Sol Ring	0	5	73	4	Combat Damage	No	WU
3066	Commander Clash 5/12/17	Commander Clash	2	Neheb the Worthy	N/A	http://tappedout.net/mtg-decks/neheb-commander-clash-51217/?cb=1536628473	3.38	169	36	Aggro	Early ManaC/Sol Ring	1	7	68	1	Combat Damage	No	BR
3066	Commander Clash 5/12/17	Commander Clash	3	Hapatra Vizier of Poisons	N/A	http://tappedout.net/mtg-decks/hapatra-commander-clash-51217/?cb=1536628499	3.35	347	37	Combo	No Early ManaC/Sol Ring	0	9	70	1	Combat Damage	No	BG
3066	Commander Clash 5/12/17	Commander Clash	4	Samut Voice of Dissent	N/A	http://tappedout.net/mtg-decks/samut-commander-clash-51217/?cb=1536628516	3.53	274	38	Mid-Range	No Early ManaC/Sol Ring	0	9	71	0		Yes	WRG
3067	Commander Clash 5/5/17	Commander Clash	1	Bontu the Glorified	N/A	http://tappedout.net/mtg-decks/bontu-commander-clash-5517/?cb=1536628713	4.26	262	38	Control	No Early ManaC/Sol Ring	0	9	77	0		Yes	B
3067	Commander Clash 5/5/17	Commander Clash	2	Kefnet the Mindful	N/A	http://tappedout.net/mtg-decks/kefnet-commander-clash-5517/?cb=1536628734	3.08	264	38	Control	No Early ManaC/Sol Ring	0	8	79	4	Non-Combat non-combo	No	U
3067	Commander Clash 5/5/17	Commander Clash	3	Rhonas the Indomitable	N/A	http://tappedout.net/mtg-decks/rhona-commander-clash-5517/?cb=1536628751	3.37	280	38	Mid-Range	No Early ManaC/Sol Ring	0	11	73	1	Non-Combat non-combo	No	G
3067	Commander Clash 5/5/17	Commander Clash	4	Hazoret the Fervent	N/A	http://tappedout.net/mtg-decks/hazoret-commander-clash-5517/?cb=1536628776	3.95	232	39	Mid-Range	No Early ManaC/Sol Ring	0	10	53	1	Commander Damage	No	R
3068	Commander Clash 4/28/17	Commander Clash	1	Zirilan of the Claw	N/A	http://tappedout.net/mtg-decks/zirilan-commander-clash-42817/?cb=1536628910	4.65	279	38	Mid-Range	No Early ManaC/Sol Ring	0	10	57	0		Yes	R
3068	Commander Clash 4/28/17	Commander Clash	2	Gahiji Honored One	N/A	http://tappedout.net/mtg-decks/gahiji-commander-clash-42817/?cb=1536628929	4.65	126	38	Mid-Range	No Early ManaC/Sol Ring	0	9	68	1	Combat Damage	No	WRG
3068	Commander Clash 4/28/17	Commander Clash	3	Sygg River Cutthroat	N/A	http://tappedout.net/mtg-decks/sygg-commander-clash-42817/?cb=1536628944	3.14	254	37	Control	No Early ManaC/Sol Ring	0	9	68	1	Combat Damage	No	UB
3068	Commander Clash 4/28/17	Commander Clash	4	Lazav Dimir Mastermind	N/A	http://tappedout.net/mtg-decks/lazav-commander-clash-42817/?cb=1536628966	3.64	282	36	Control	Early ManaC/Sol Ring	1	7	69	1	Combat Damage	No	UB
3069	Commander Clash 4/21/17	Commander Clash	1	Erebos God of the Dead	N/A	http://tappedout.net/mtg-decks/erebos-commander-clash-42117/?cb=1536629186	3.83	327	37	Control	No Early ManaC/Sol Ring	0	9	66	1	Non-Combat non-combo	No	B
3069	Commander Clash 4/21/17	Commander Clash	2	Heliod God of the Sun	N/A	http://tappedout.net/mtg-decks/heliod-commander-clash-42117/?cb=1536629116	3.68	285	38	Control	No Early ManaC/Sol Ring	0	10	27	0		Yes	W
3069	Commander Clash 4/21/17	Commander Clash	3	Nylea God of the Hunt	N/A	http://tappedout.net/mtg-decks/nylea-commander-clash-42117/?cb=1536629134	3.92	487	34	Mid-Range	No Early ManaC/Sol Ring	0	5	79	2	Combat Damage	No	G
3069	Commander Clash 4/21/17	Commander Clash	4	Thassa God of the Sea	N/A	http://tappedout.net/mtg-decks/thassa-commander-clash-42117/?cb=1536629154	4.6	179	38	Mid-Range	No Early ManaC/Sol Ring	0	10	60	2	Non-Combat non-combo	No	U
3070	Commander Clash 4/14/17	Commander Clash	1	Odric Lunarch Marshal	N/A	http://tappedout.net/mtg-decks/odric-commander-clash-41417/?cb=1536629318	3.14	41	36	Mid-Range	No Early ManaC/Sol Ring	0	4	69	4	Combo	No	W
